Filename,File Size,Creation Date,Width,Height,DPI_X,DPI_Y,Original Path
"High-resolution 2250x2700 pixel digital artwork, two juxtaposed panels. Delicate watercolor style. Left panel Sammy, a raccoon, in a dimly lit alleyway, clutching an acoustic guitar.  He wears a studded leather jacket, ripped black jeans, a.jpg",145.91 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/High-resolution 2250x2700 pixel digital artwork, two juxtaposed panels. Delicate watercolor style. Left panel Sammy, a raccoon, in a dimly lit alleyway, clutching an acoustic guitar.  He wears a studded leather jacket, ripped black jeans, a.jpg"
"High-resolution 2250x2700 pixel hand-drawn digital sketch in color sketchnote style. Two panels depict Sammy, a raccoon musician, in dynamic motion. Seamless color blending, blurred lines show Sammy in action poses.  Left panel Sammy in a d.jpg",69.34 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/High-resolution 2250x2700 pixel hand-drawn digital sketch in color sketchnote style. Two panels depict Sammy, a raccoon musician, in dynamic motion. Seamless color blending, blurred lines show Sammy in action poses.  Left panel Sammy in a d.jpg"
"High-resolution 2250x2700px digital artwork. Two-panel narrative featuring Sammy, a raccoon musician, in a moody urban environment using surreal infrared tones and high contrast low-key lighting. Left panel Sammy stands in a dimly lit alley.jpg",96.31 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/High-resolution 2250x2700px digital artwork. Two-panel narrative featuring Sammy, a raccoon musician, in a moody urban environment using surreal infrared tones and high contrast low-key lighting. Left panel Sammy stands in a dimly lit alley.jpg"
"High-resolution 2250x2700px digital artwork, two panels Left panel, Sammy, raccoon, stands in a dimly lit graffiti alleyway. He wears a studded leather jacket and ripped jeans, holding a colorful stickered acoustic guitar. Neon hearts flick.jpg",168.23 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/High-resolution 2250x2700px digital artwork, two panels Left panel, Sammy, raccoon, stands in a dimly lit graffiti alleyway. He wears a studded leather jacket and ripped jeans, holding a colorful stickered acoustic guitar. Neon hearts flick.jpg"
"High-resolution digital artwork, 2250x2700 pixels, two panels. Left panel Sammy, raccoon musician, in dimly lit alleyway, holding acoustic guitar, wearing studded leather jacket and ripped jeans. Neon graffiti. Right panel Sammy by dumpster.jpg",146.76 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/High-resolution digital artwork, 2250x2700 pixels, two panels. Left panel Sammy, raccoon musician, in dimly lit alleyway, holding acoustic guitar, wearing studded leather jacket and ripped jeans. Neon graffiti. Right panel Sammy by dumpster.jpg"
"High-resolution 2250x2700px digital artwork. Two-panel narrative featuring Sammy, a raccoon musician in a dreamy, soft atmosphere. Bright, vibrant colors. Left panel Sammy in a dimly lit alley at night, clutching a guitar. He wears a studde.jpg",98.87 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/High-resolution 2250x2700px digital artwork. Two-panel narrative featuring Sammy, a raccoon musician in a dreamy, soft atmosphere. Bright, vibrant colors. Left panel Sammy in a dimly lit alley at night, clutching a guitar. He wears a studde.jpg"
"High-resolution 2250x2700 pixel digital artwork in natural earth tones. Two juxtaposed panels portray Sammy, a raccoon musician, in a long exposure urban setting. Left panel Sammy stands in a dimly lit graffiti-covered alleyway at night, cl.jpg",118.17 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/High-resolution 2250x2700 pixel digital artwork in natural earth tones. Two juxtaposed panels portray Sammy, a raccoon musician, in a long exposure urban setting. Left panel Sammy stands in a dimly lit graffiti-covered alleyway at night, cl.jpg"
"High-resolution 2250x2700px digital artwork depicting Sammy, a raccoon musician, in a two-panel narrative.  Left panel Sammy, somber expression, blue glowing eyes, wears a studded leather jacket over a raccoon graphic white T-shirt and ripp.jpg",132.85 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/High-resolution 2250x2700px digital artwork depicting Sammy, a raccoon musician, in a two-panel narrative.  Left panel Sammy, somber expression, blue glowing eyes, wears a studded leather jacket over a raccoon graphic white T-shirt and ripp.jpg"
0002_1_a-vibrant-digital-illustration-of-a-typo_4feYwvZfRH-bQc8ON_cy1g_CZgDFPmOTnO2gig0njmpgQ.png,1.22 MB,11-26-25,1312,736,,,/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/0002_1_a-vibrant-digital-illustration-of-a-typo_4feYwvZfRH-bQc8ON_cy1g_CZgDFPmOTnO2gig0njmpgQ.png
0001_2_a-dynamic-typography-poster-art-in-a-vib_Ttra5f0cRd-ex6BWdyYTnw_vdc9x0x2TwikviZ28sIisg.png,1.08 MB,11-26-25,736,1312,,,/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/0001_2_a-dynamic-typography-poster-art-in-a-vib_Ttra5f0cRd-ex6BWdyYTnw_vdc9x0x2TwikviZ28sIisg.png
"2250x2700 pixel digital artwork, hand-drawn sketch style. Two-panel narrative. Left Sammy, raccoon, in graffiti-covered alley, holding guitar. He wears a studded leather jacket and ripped jeans. Volumetric lighting, textured pencil strokes,.jpg",194.26 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/2250x2700 pixel digital artwork, hand-drawn sketch style. Two-panel narrative. Left Sammy, raccoon, in graffiti-covered alley, holding guitar. He wears a studded leather jacket and ripped jeans. Volumetric lighting, textured pencil strokes,.jpg"
0001_1_a-vibrant-futuristic-typography-cover-im_G_mQMfP3TOmT_mhIq_Sf8w_vdc9x0x2TwikviZ28sIisg.png,1.14 MB,11-26-25,736,1312,,,/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/0001_1_a-vibrant-futuristic-typography-cover-im_G_mQMfP3TOmT_mhIq_Sf8w_vdc9x0x2TwikviZ28sIisg.png
"2250x2700 pixel digital artwork, two-panel narrative. Left panel Sammy, a raccoon, in a dimly lit alleyway, clutching a guitar, wearing a studded jacket. Neon graffiti hearts, soft raindrops. Right panel Sammy seated by a glowing dumpster f.jpg",105.49 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/2250x2700 pixel digital artwork, two-panel narrative. Left panel Sammy, a raccoon, in a dimly lit alleyway, clutching a guitar, wearing a studded jacket. Neon graffiti hearts, soft raindrops. Right panel Sammy seated by a glowing dumpster f.jpg"
"2250x2700 pixel digital artwork, two juxtaposed panels, glowing bioluminescent colors. Left panel Sammy in a dimly lit alleyway at night, clutching a stickered acoustic guitar, wearing a studded leather jacket, raccoon graphic T-shirt, and .jpg",88.29 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/2250x2700 pixel digital artwork, two juxtaposed panels, glowing bioluminescent colors. Left panel Sammy in a dimly lit alleyway at night, clutching a stickered acoustic guitar, wearing a studded leather jacket, raccoon graphic T-shirt, and .jpg"
"2250x2700 pixel digital artwork, two juxtaposed panels depicting Sammy, a raccoon musician. Left panel dimly lit alleyway at night, Sammy clutches a sticker-covered acoustic guitar, wearing a studded leather jacket over a raccoon graphi (2).jpg",105.11 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/2250x2700 pixel digital artwork, two juxtaposed panels depicting Sammy, a raccoon musician. Left panel dimly lit alleyway at night, Sammy clutches a sticker-covered acoustic guitar, wearing a studded leather jacket over a raccoon graphi (2).jpg"
"2250x2700 pixel digital artwork, two panels. Isekai anime style. Dynamic motion, thick fog. Left panel Sammy, a raccoon, stands in a foggy alley, holding a decorated guitar, wearing a studded jacket and ripped jeans. Neon graffiti on wet br.jpg",100.65 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/2250x2700 pixel digital artwork, two panels. Isekai anime style. Dynamic motion, thick fog. Left panel Sammy, a raccoon, stands in a foggy alley, holding a decorated guitar, wearing a studded jacket and ripped jeans. Neon graffiti on wet br.jpg"
"High-resolution 2250x2700 pixel digital artwork, two juxtaposed panels.  Left panel Sammy, a raccoon, in a dimly lit graffiti alleyway at night, clutching an acoustic guitar. He wears a studded leather jacket and ripped jeans.  Neon hearts .jpg",98.32 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/High-resolution 2250x2700 pixel digital artwork, two juxtaposed panels.  Left panel Sammy, a raccoon, in a dimly lit graffiti alleyway at night, clutching an acoustic guitar. He wears a studded leather jacket and ripped jeans.  Neon hearts .jpg"
0001_3_a-dynamic-typography-cover-image-in-a-bi_mmayOWK-SH2G2P4qdwQDMA_vdc9x0x2TwikviZ28sIisg.png,1.19 MB,11-26-25,736,1312,,,/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/0001_3_a-dynamic-typography-cover-image-in-a-bi_mmayOWK-SH2G2P4qdwQDMA_vdc9x0x2TwikviZ28sIisg.png
"2250x2700 pixel digital artwork, two-panel narrative. Left panel Sammy, a raccoon with somber blue eyes, in a dimly lit alleyway, clutching a sticker-covered acoustic guitar. He wears a studded leather jacket over a raccoon graphic T-shirt .jpg",128.72 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/2250x2700 pixel digital artwork, two-panel narrative. Left panel Sammy, a raccoon with somber blue eyes, in a dimly lit alleyway, clutching a sticker-covered acoustic guitar. He wears a studded leather jacket over a raccoon graphic T-shirt .jpg"
"2250x2700 pixel digital artwork, two panels soft pastel colors, overhead bird’s eye view. Left panel Sammy, raccoon musician, somber expression, blue glowing eyes, studded leather jacket, white raccoon graphic T-shirt, ripped black jeans,.jpg",120.94 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/2250x2700 pixel digital artwork, two panels soft pastel colors, overhead bird’s eye view. Left panel Sammy, raccoon musician, somber expression, blue glowing eyes, studded leather jacket, white raccoon graphic T-shirt, ripped black jeans,.jpg"
0003_3_a-digital-illustration-of-a-vibrant-cove_jKBXmlXKQM2e2D0meH8NZA_weWGRDQpSpi1qu_SynuR9Q.png,1.25 MB,11-26-25,800,1280,,,/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/0003_3_a-digital-illustration-of-a-vibrant-cove_jKBXmlXKQM2e2D0meH8NZA_weWGRDQpSpi1qu_SynuR9Q.png
"2250x2700 pixel digital artwork, two panels left panel, Sammy, raccoon, in dimly lit graffiti alley, clutching acoustic guitar, studded leather jacket, white T-shirt with raccoon graphic, ripped black jeans, neon pink and purple graffiti, w.jpg",71.41 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/2250x2700 pixel digital artwork, two panels left panel, Sammy, raccoon, in dimly lit graffiti alley, clutching acoustic guitar, studded leather jacket, white T-shirt with raccoon graphic, ripped black jeans, neon pink and purple graffiti, w.jpg"
"Digital painting, dark urban alley, night scene, roaring dumpster fire, thick black smoke, eerie glow, TrashCat raccoons in punk attire, graffiti, neon signs, grunge typography Live Fast Eat Trash.jpg",111.54 KB,11-26-25,1024,1024,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/Digital painting, dark urban alley, night scene, roaring dumpster fire, thick black smoke, eerie glow, TrashCat raccoons in punk attire, graffiti, neon signs, grunge typography Live Fast Eat Trash.jpg"
"2250x2700 pixel digital artwork, two-panel narrative. Left Sammy, raccoon musician, in dimly lit alley, wearing studded leather jacket. Soft, warm lighting, reds, oranges, yellows, diffused shadows. Right Close-up, Sammy by fire, subtle ill.jpg",87.55 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/2250x2700 pixel digital artwork, two-panel narrative. Left Sammy, raccoon musician, in dimly lit alley, wearing studded leather jacket. Soft, warm lighting, reds, oranges, yellows, diffused shadows. Right Close-up, Sammy by fire, subtle ill.jpg"
"High-resolution 2250x2700px digital artwork. Two-panel narrative featuring Sammy, a raccoon musician in a moody urban environment. Deep ultraviolet hues. Left panel Sammy in a dimly lit alley at night. He wears a studded leather jacket, whi.jpg",109.71 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/High-resolution 2250x2700px digital artwork. Two-panel narrative featuring Sammy, a raccoon musician in a moody urban environment. Deep ultraviolet hues. Left panel Sammy in a dimly lit alley at night. He wears a studded leather jacket, whi.jpg"
"Vibrant typography cover image, edgy and geeky style,  ‘Summer Love Vibes’ prompt reflecting content. Artistic lighting, abstract patterns, rich textures visible brushstrokes.jpg",806.93 KB,11-26-25,768,1376,,,"/Users/steven/Music/nocTurneMeLoDieS/suno_backups/images/images/Vibrant typography cover image, edgy and geeky style,  ‘Summer Love Vibes’ prompt reflecting content. Artistic lighting, abstract patterns, rich textures visible brushstrokes.jpg"
grit-or-glam.jpeg,277.22 KB,11-26-25,800,1200,72,72,/Users/steven/Music/nocTurneMeLoDieS/DOCS/grit-or-glam.jpeg
